owner_id,redcap_repeat_instrument,redcap_repeat_instance,participant_info_ver,consent_form_ver,owner_instr_ver,intended_recipient,consent_read_info,consent_understand_invitation,consent_voluntary,consent_no_nonpublic,consent_confidentiality_limits,consent_withdrawal_deadline,consent_quote_process,consent_retention_reanalysis,consent_complaints,consent_acknowledgement,consent_items_complete,owner_consent,ack_pref,assignment_id,source_record_id,official_project_id,project_title,datasets_used,public_register_url,source_pop_ver,production_ver,taxonomy_ver,proposal_output_sha256,review_instr_ver,taxonomy_display_ver,prop_d01_label,prop_d01_def,po_d01_fit,po_d01_correct_explain,po_d01_vis,po_d01_vis_explain,prop_d02_label,prop_d02_def,po_d02_fit,po_d02_correct_explain,po_d02_vis,po_d02_vis_explain,prop_d03_label,prop_d03_def,po_d03_fit,po_d03_correct_explain,po_d03_vis,po_d03_vis_explain,prop_d04_label,prop_d04_def,po_d04_fit,po_d04_correct_explain,po_d04_vis,po_d04_vis_explain,prop_p01_label,prop_p01_def,po_p01_fit,po_p01_correct_explain,po_p01_vis,po_p01_vis_explain,prop_p02_label,prop_p02_def,po_p02_fit,po_p02_correct_explain,po_p02_vis,po_p02_vis_explain,prop_t01_label,prop_t01_def,prop_t01_status,po_t01_correct,po_t01_correct_explain,po_t01_vis,po_t01_vis_explain,prop_t02_label,prop_t02_def,prop_t02_status,po_t02_correct,po_t02_correct_explain,po_t02_vis,po_t02_vis_explain,po_miss_domain_basis,po_miss_purpose_basis,po_miss_tag_basis,po_sufficiency,po_suff_explain,po_taxonomy_fit,po_tax_explain,po_nonpublic,po_nonpublic_note,po_other_comment,owner_consent_complete,project_review_complete
OWNER_015,project_review,5,,,,,,,,,,,,,,,,,,REV-TSYE-GM36,2024/221,2024/221,"Beta-testing indicators for veteran status, gender identity and sexual orientation from the 2021 census for England and Wales using the ONS Longitudinal Study",Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_015,project_review,6,,,,,,,,,,,,,,,,,,REV-UE8P-7V9T,2025/128,2025/128,Evaluation of the N50K Programme,NMC: Nursing and Midwifery Council Register - UK,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Health & Social Care,"Health, illness, mental health, wellbeing, mortality as a health outcome, healthcare services and social care.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_015,project_review,7,,,,,,,,,,,,,,,,,,REV-9RKJ-5Z9A,2025/197,2025/197,Using the Scottish LEO to understand transitions from university to practice amongst nursing students.,"DfE, DWP, HMRC and Scottish Government: LEO Scotland",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Education & Skills,"Education, learning, training, skills formation and transitions through education systems and into work.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_010,project_review,1,,,,,,,,,,,,,,,,,,REV-WJSK-6CWT,2021/138,2021/138,Construction of Input-Output Tables for the Economy of Shetland Islands,"Office for National Statistics: Business Structure Database , Annual Business Survey, Annual Population Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,2,,,,,,,,,,,,,,,,,,REV-84G8-AKPM,2021/145,2021/145,"Economic, Social and Environmental Multipliers for the Construction and Build Environment Activity in Scotland","Office for National Statistics: Annual Business Survey, Annual Population Survey, Annual Purchases Survey, Business Structure Database, Labour Force Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Environment & Agriculture,"Environment, climate, energy, agriculture, land use, pollution, decarbonisation and environmental impacts.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,3,,,,,,,,,,,,,,,,,,REV-4GZJ-EJPH,2022/175,2022/175,Trade in Northern Ireland: Characteristics of Firms and Workers,"Northern Ireland Statistics and Research Agency: Northern Ireland Annual Business Inquiry, Broad Economy Sales and Exports Statistics, Business Register and Employment Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,4,,,,,,,,,,,,,,,,,,REV-MPGR-UV9G,2023/069,2023/069,The economic and socio-economic impacts of trade on the UK labour market,"Office for National Statistics: Annual Business Survey - UK, Annual Purchases Survey - UK, International Trade in Services - UK, UK Manufacturers Sales by Product Survey, Annual Survey of Goods and Services - UK, Business Structure Database - UK, Annual Survey of Hours and Earnings - UK, Business Register Employment Survey - UK
Office for National Statistics, HM Revenue & Customs: Linked Trade-in-Goods/Inter-Departmental Business Register - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,5,,,,,,,,,,,,,,,,,,REV-WCC2-K53B,2023/070,2023/070,The economic and socio-economic impacts of trade on the UK labour market (Census Data),"Office for National Statistics: Annual Survey of Hours and Earnings linked to 2011 Census - England and Wales, International Trade in Services - UK
Office for National Statistics, HM Revenue & Customs: Linked Trade-in-Goods/Inter-Departmental Business Register - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,6,,,,,,,,,,,,,,,,,,REV-X2TJ-8YQN,2024/076,2024/076,ESCoE: Measuring the contribution of the voluntary sector,"Office for National Statistics: Labour Force Survey Person - UK, Bespoke National Council for Voluntary Organisation - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_010,project_review,7,,,,,,,,,,,,,,,,,,REV-AYJ5-JKAV,2025/267,2025/267,Labour market potential for progression and participation in Scotland,Office for National Statistics: Annual Population Survey,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_016,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_016,project_review,1,,,,,,,,,,,,,,,,,,REV-MPXP-DXHY,2021/022,2021/022,What Drives Differences in Labour Market Outcomes of Ethnic Minorities and Immigrants relative to White Natives in the UK,Office for National Statistics: Labour Force Survey,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
